text,label
"- وجود شق في غطاء الخزان قد يؤدي إلى دخول الأتربة والشوائب، ويستوجب الإغلاق والمعالجة فورًا.  - إغلاق ملحقات النوافذ بشكل غير محكم؛ حيث يلزم إعادة التثبيت الجيد باستخدام السيلكون لضمان العزل الفعّال، خصوصًا في نافذة الصالة  - ضرورة تنظيف فتحات تصريف المياه من مخلفات البناء والحصى، مثل فتحة التصريف في دورة مياه الخادمة.  - تراكم المياه في دورة مياه المجلس بسبب عدم توجيه الميول بشكل صحيح، مما يستلزم إعادة ضبط الميول لضمان التصريف السليم  - وجود نقص واضح في أعمال الترويب في عدة مواقع  - الحاجة لمراجعة أعمال التشطيبات بالكامل، ومعالجة التشققات الظاهرة في الفيال.  - معالجة البالط والنعالات في الفيال بشكل عام وتحسين دقة التنفيذ.  - ضرورة تعديل الميول في دورات المياه وأماكن أخرى لضمان التصريف الصحيح.  - ضرورة تعديل النوافذ",tank_cover
"الافياش الكهربائية بغرفة الماستر والغرفة المقابلة لا تعمل  https://retal-objects.yukiroad.ovh/tickets/pictures/msk3fwjy405gzw1msk3fwjz1msk3fwk0.png",electricity
"الشطاف كل شهر يخرب واحد",plumbing
"غطاء الكبنيه مكسور",plumbing
"روائح كريهة في دورة المياه وتسريب في الصنبور  عدم اقفال الابواب السحب الخارجية        ايمن",drainage
"تسريب في بزبوز الحوش الخارجيه",plumbing
"ماصورة المكيف فالسطح مسدوده ب مخلفات بناء لا استطيع التمديد بسببها المخلفات تبعد متر ونصف تقريباً  https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/miikn9cs405gzx1miikn9ct1miikn9cu.png https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/miiknak6405gzx1miiknak71miiknak8.png",ac_ventilation
"رائحه لا تطاق ورطوبه عاليهه في الغرفه الرئيسيه  https://retal-objects.yukiroad.ovh/tickets/pictures/msddk8vu405gzz1msddk8vv1msddk8vw.png",plumbing
"المكرمين شركة ريتال للتطوير العمراني  السلام عليكم ورحمة الله وبركاته  ارفع هذا الطلب للقسم المختص بالمغاسل حيث توجد فتحات كما هو واضح بالصوره وبحاجة لغراء مغاسل",plumbing
"تهريب ورطوبه",waterproofing
"بعد تركيب السخان المركزي فقط المطبخ وحمام غرفة ماستر ٢ و حمام الخادمه الماء ساخن و٤ دورات مياه اخرى بارد",plumbing
"تشققات خارجيه ورطوبه جدران",cracks
"مضخة المياه لاتعمل  https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/ml1aqti8405gzz1ml1aqti91ml1aqtia.png",pumps
"السلام  عليكم ورحمة الله وبركاته  احتاج الى تقصير فتحة النافذه وذلك بسبب ان الفتحه كبيرة وخطيرة على الأطفال",doors_windows
"انسداد في بعض فتحات  المغاسل من الاعلى وتحتاج  فك  الوصلة من تحت  وتنظيفها  https://retal-objects.yukiroad.ovh/tickets/pictures/mspwn0e5405gzw1mspwn0e61mspwn0e7.png https://retal-objects.yukiroad.ovh/tickets/pictures/mspwn29i405gzw1mspwn29j1mspwn29k.png",drainage
"هناك سرقة حدثت  بعد الاستلام حيث تم الدخول للفيلا من غير علمي   ووجدت غطاء كرسي حمام  مفقود وايضا صفاية الحمام وغطاها .  https://retal-objects.yukiroad.ovh/tickets/pictures/msm31dp6405gzw1msm31dp71msm31dp8.png https://retal-objects.yukiroad.ovh/tickets/pictures/msm31ewh405gzw1msm31ewi1msm31ewj.png",plumbing
"يوجد العديد من الفراغات بين البلاط تحتاج الى ترويبه وانتفاخات في جدار الحوش",ceramics
"الميول لسيراميك والترويبات وزن الابواب والنوافذ",grading
"الشطاف بدورة المياه يهرب مويه",plumbing
"السلام عليكم ..  تم كسر العداد من قبل الفريق المتخصص بأختبار مشروع تحلية المياه وعدم أصلاحه مع العلم أن له فتره طويل وهو بهذه الحاله من أول مابدئوا بأختبار المياه .. وحتى هذه اللحظه لم يتم اصلاحه https://retal-objects.yukiroad.ovh/tickets/pictures/mscvncla405gzz1mscvnclb1mscvnclc.png https://retal-objects.yukiroad.ovh/tickets/pictures/mscvnec2405gzz1mscvnec31mscvnec4.png https://retal-objects.yukiroad.ovh/tickets/pictures/mscvnh5a405gzz1mscvnh5b1mscvnh5c.png",plumbing
"تنظيف جميع فتحات التصريف من بقايا مخلفات البناء كالحجر وقطع الإسمنت المتحجر و فتحات التصريف لغسالات الرخام. الموعد يكون يوم السبت ١٥/٨/٢٠٢٦ بعد الساعة ١٢م",plumbing
"عدم تركيب ماسكات الشطافات بشكل صحيح  وتركيبها بشكل خاطي مما يودي لسقوطها باستمرار https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mm8lbhvv405h031mm8lbhvw1mm8lbhvx.png",plumbing
"تم رفع طلب صيانة ٧ مرات لنفس الباب منذ استلام المنزل ولم يتم حل المشكلة للان كل مرة يتم محاولة ابراز القطعة الحديد ليتم اغلاق الباب بسهولة المشكلة انحناء الباب من الوسط كما واضح بالصورة ونتيجة لذالك لا يتم اغلاق الباب ويجي ضغطه ليقفل اتمنى حل المشكلة واصلاح الباب بدل من معاودة نفس الاجراءات بمحاولة ابراز القطعة الحديد لما تسببه من خط عند الدخول والخروج لبروزها الزائد",doors_windows
"تحية طيبة ،، يوجد ضعف في  ضخ الماء عندي امل التواصل مع الرقم 0551385515  وكل عام وانتم بخير",pumps
"٢ شباك بدون تور (مانع الحشرات) https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mmpj68nk405h031mmpj68nl1mmpj68nm.png",doors_windows
"تشققات داخليه عدة اماكن",cracks
"بلاط مكسور في الحوش عدد ٣ حبات مع تروبيات للحوش",ceramics
"إصلاح الشبابيك",doors_windows
"فتحت تصريف دورة المياه عند المجلس يطلع منها مويه اذا استخدمت المغسله https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mmc9aieu405h031mmc9aiev1mmc9aiew.png",drainage
"التمديد صاير خارجي وخطير ع الماره في الفناء الخلفي https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mikbs4wn405gzx1mikbs4wo1mikbs4wp.png",electricity
"صيانة انوار اللدات",doors_windows
"رائحة كريهه من دورة مياة الماستر ٢ مع العلم ان هذه المشكله متكرره ولم يتم حلها بالشكل المطلوب.  تسريب مواصير الماء بالسطح  اصلاح شطافات الماء لبعض دورات المياه.  امل ان تتم الزياره يوم الاثنين الصباح",drainage
"هذه تقريبًا المرة الثانية التي أرفع فيها تذكرة بخصوص نفس المشكلة، وحتى الآن لم تتم معالجة المشكلة بشكل فعلي.  يوجد ضعف واضح في التبريد في عدد من مكيفات الـ Concealed في المنزل. والملاحظة المهمة أن مكيف المجلس هو مكيف الـ Concealed الوحيد الذي يعمل بالشكل الصحيح؛ فعند تشغيله تشعر فعليًا ببرودة المكان ويصل إلى درجة حرارة مريحة بشكل واضح.  في المقابل، بقية المكيفات لا تعطي نفس مستوى الأداء، وخصوصًا مكيف غرفة النوم الرئيسية. المكيف مضبوط على درجة حرارة 16° وبأعلى سرعة للمروحة، ومع ذلك درجة حرارة الغرفة لا تنخفض حتى إلى22° رغم تشغيله لفترة كافية.   كما أن مكيف Split بقدرة 1.5 طن يعطي تبريدًا محسوسًا أفضل من بعض مكيفات الـ Concealed، وهو أمر يستدعي فحص أداء الوحدات وليس الاكتفاء بالتأكد من أنها تعمل.  وجود مكيف المجلس في نفس المنزل ويعمل بكفاءة ويعطي برودة واضحة يعتبر مرجعًا عمليًا للمقارنة، ولذلك لا أعتبر مستوى التبريد الحالي في بقية المكيفات طبيعيًا.  سبق أن تم رفع بلاغ عن المشكلة، ولكن رد الفني السابق لم يعالج سبب ضعف التبريد، ولذلك أرجو عدم إغلاق التذكرة بمجرد التأكد من تشغيل المكيف.  ال",ac_ventilation
"باب الكراج يغلق حتى لو تحته طفل او سيارة او شخص",garage_door
"الرداد حق الصرف معلق لايقفل",drainage
"تهريب شطافات دورات المياه كرسي حمام الصاله",plumbing
"اختلاف لون الترويبه وعدم اكتمال بعض من اعمال الترويبه في دورات المياه",ceramics
"شفاط المطبخ يطلع صوت من احتكاك المروحة لعدم وزنها جيدًا",ac_ventilation
"تحتاج وزنية لاتغلق بشكل كامل",doors_windows
"تغير المضخه لتعطل الاوتوماتيك حقها وبناء على توصية المهندسين",pumps
"مكيف المطبخ بسرب ماء من السقف",ac_ventilation
"صيانة باب قراج، تشحيم",garage_door
"نوافذ غرف النوم، و غرفة السطح تدخل مويه و تحتاج وزنية",doors_windows
"بلاط مكسور في الحوش  https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mltbir6t405h031mltbir6u1mltbir6v.png https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mltbisgz405h031mltbish01mltbish1.png https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mltbisvw405h031mltbisvx1mltbisvy.png",ceramics
"مواصير النحاس مغلقه اريد فتحها الان نحاس المكيفات لا استطيع مده",ac_ventilation
"احتاج ابدل رخام الدرج ، عندي درجة انكسرت",ceramics
"الكرسي اللسان مكسور",doors_windows
"اعادة دهان بسبب اختلاف في درجات اللون https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mltc01fu405h031mltc01fv1mltc01fw.png https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mltc03rh405h031mltc03ri1mltc03rj.png https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mltc0478405h031mltc04791mltc047a.png",paints
